timestamp,strategy,pattern,iter,path,user_id,status,latency_ms,error
2026-04-15T09:53:56+05:30,round_robin,uniform,79,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,80,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,81,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,82,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,83,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,84,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,85,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,87,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,86,/users/login,,200,45,
2026-04-15T09:53:56+05:30,round_robin,uniform,88,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,90,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,89,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,92,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,91,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,94,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,93,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,96,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,95,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,98,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,97,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,99,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,101,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,100,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,102,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,103,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,104,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,105,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,106,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,107,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:57+05:30,round_robin,uniform,108,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
